transaction_id,card_number,transaction_date,transaction_amount,merchant_name,transaction_type,transaction_category,location,amount_before,amount_after,user,credit_risk
683,4175009492219565,5/25/2021,9983.78,Skaboo,purchase,bills,PO Box 64285,2483.82,12467.6,Bob,High Risk
684,3567029345068124,4/16/2021,1644.86,Skiba,refund,groceries,2nd Floor,1160.24,2805.1,Charlie,Low Risk
685,36306582656491,8/9/2021,8453.43,Flashset,purchase,entertainment,Apt 61,2948.04,11401.47,David,High Risk
686,3567541759504188,4/2/2021,8930.3,Vipe,refund,dining,PO Box 71259,1616.19,10546.49,Eve,Medium Risk
687,4017953699634,6/15/2021,6361.61,Wordify,refund,dining,Suite 94,7718.99,14080.6,Frank,Medium Risk
688,4905216405084487534,5/21/2021,8454.68,Aimbu,refund,groceries,Room 828,5269.52,13724.2,Grace,High Risk
689,4026585969018524,11/23/2021,4119.59,Devpoint,withdrawal,bills,PO Box 53793,4758.5,8878.09,Hannah,Medium Risk
690,50207031272374795,6/3/2021,5266.87,Jaxnation,withdrawal,groceries,Suite 98,9862.06,15128.93,Ivy,Medium Risk
691,676246290193906128,5/18/2021,7358.11,Quire,withdrawal,groceries,Suite 21,5572.73,12930.84,John,Low Risk
692,5602210298754900,7/21/2021,1392.1,Dazzlesphere,refund,dining,PO Box 17788,3275.57,4667.67,Alice,Medium Risk
693,3554881748448096,12/28/2021,4689.32,Photobug,purchase,dining,Apt 1088,7307.31,11996.63,Bob,High Risk
694,677137038567343703,2/12/2021,8367.51,Lazz,refund,dining,Room 1538,1195.9,9563.41,Charlie,Low Risk
695,6759015505291139729,5/27/2021,7898.41,Snaptags,withdrawal,entertainment,PO Box 9002,7350.9,15249.31,David,High Risk
696,3555971729492103,6/26/2021,2034.01,Kare,refund,dining,Room 388,5123.63,7157.64,Eve,Medium Risk
697,30322023912761,11/27/2021,9309.21,Wordpedia,refund,entertainment,10th Floor,6832.05,16141.26,Frank,Medium Risk
698,5108754469213153,6/21/2021,2268.83,Dynazzy,refund,entertainment,PO Box 70207,3076.0,5344.83,Grace,High Risk
699,3534181328363129,9/4/2021,1553.57,Digitube,withdrawal,bills,Apt 242,1407.74,2961.31,Hannah,Medium Risk
700,6399042668914466,5/5/2021,1121.53,Quatz,purchase,entertainment,Apt 428,923.86,2045.39,Ivy,Medium Risk
701,3579857683485526,7/29/2021,9601.68,Devcast,purchase,dining,Apt 1189,3352.54,12954.22,John,Low Risk
702,6767620779835631,7/31/2021,1279.01,Livepath,purchase,groceries,Room 130,6318.98,7597.99,Alice,Medium Risk
703,5602244527530963,4/10/2021,1053.89,Bluejam,refund,bills,Apt 1449,5809.96,6863.85,Bob,High Risk
704,348075867254446,5/29/2021,9619.77,Trunyx,refund,bills,Suite 64,3880.17,13499.94,Charlie,Low Risk
705,4913168011959304,1/21/2021,3699.08,Blogtag,withdrawal,bills,2nd Floor,7932.05,11631.13,David,High Risk
706,3552813038883320,2/15/2021,365.23,InnoZ,refund,dining,Suite 12,7355.48,7720.71,Eve,Medium Risk
707,3569391025486325,8/28/2021,4772.26,Yakijo,refund,groceries,12th Floor,87.42,4859.68,Frank,Medium Risk
708,4079200804017980,6/3/2021,6663.57,Lazzy,withdrawal,dining,PO Box 75631,6917.52,13581.09,Grace,High Risk
709,493620088059566556,4/26/2021,4251.81,Quamba,purchase,entertainment,19th Floor,7008.12,11259.93,Hannah,Medium Risk
710,3586445525404045,11/1/2021,6085.9,Jabbersphere,refund,entertainment,8th Floor,6434.7,12520.6,Ivy,Medium Risk
711,3562205327019500,7/25/2021,811.41,Skimia,refund,bills,PO Box 38750,2968.85,3780.26,John,Low Risk
712,56022368010635263,1/1/2021,1126.62,Voolith,withdrawal,dining,9th Floor,7807.49,8934.11,Alice,Medium Risk
713,5610985144199125,4/24/2021,9331.45,Yotz,purchase,bills,Apt 1887,5941.7,15273.15,Bob,High Risk
714,5893332205562362,5/12/2021,527.65,Voomm,withdrawal,bills,6th Floor,8113.49,8641.14,Charlie,Low Risk
715,5388171454823113,7/30/2021,3217.23,Babbleset,purchase,groceries,Apt 1290,1150.14,4367.37,David,High Risk
716,3589350648801415,1/15/2021,3736.09,Youtags,purchase,entertainment,2nd Floor,2719.55,6455.64,Eve,Medium Risk
717,3588596901213273,7/18/2021,1662.08,Skynoodle,refund,entertainment,PO Box 30169,463.64,2125.72,Frank,Medium Risk
718,561069275123944446,8/20/2021,5801.34,Camido,purchase,groceries,Suite 51,2588.72,8390.06,Grace,High Risk
719,3583421733658790,3/20/2021,8059.34,Oozz,refund,dining,1st Floor,5880.21,13939.55,Hannah,Medium Risk
720,3542761473277933,8/15/2021,8188.56,Youspan,refund,groceries,Suite 88,9775.29,17963.85,Ivy,Medium Risk
721,4017950994011541,3/29/2021,6840.1,Shufflebeat,purchase,groceries,Apt 247,9183.24,16023.34,John,Low Risk
722,5100176244038945,9/18/2021,9394.21,Plajo,withdrawal,dining,Room 1054,3878.12,13272.33,Alice,Medium Risk
723,676319055989384109,12/15/2021,8268.7,Tagopia,withdrawal,groceries,Apt 120,516.96,8785.66,Bob,High Risk
724,3564651377824679,12/28/2021,7240.94,Topiclounge,refund,groceries,PO Box 6280,4685.75,11926.69,Charlie,Low Risk
725,201507991455347,4/29/2021,7875.51,Eayo,purchase,bills,20th Floor,1273.11,9148.62,David,High Risk
726,3535919455286533,12/22/2021,2440.8,Twitterlist,purchase,groceries,Room 623,8192.36,10633.16,Eve,Medium Risk
727,5591489261513898,8/29/2021,2942.37,Skiba,purchase,dining,Room 1864,425.91,3368.28,Frank,Medium Risk
728,3575117342036952,5/13/2021,5941.79,Quatz,refund,dining,PO Box 2803,4809.7,10751.49,Grace,High Risk
729,6761562937404577,2/3/2021,1208.04,Browsebug,refund,entertainment,Apt 52,2688.15,3896.19,Hannah,Medium Risk
730,30570333696660,4/15/2021,7751.91,Flipbug,purchase,groceries,3rd Floor,7479.12,15231.03,Ivy,Medium Risk
731,3544698399293040,3/28/2021,946.47,Meevee,purchase,entertainment,Apt 1061,2476.39,3422.86,John,Low Risk
732,30130396653593,1/28/2021,432.74,Voonyx,purchase,dining,Room 276,3674.16,4106.9,Alice,Medium Risk
733,3589194252633833,2/26/2021,5303.21,Zoombox,purchase,bills,10th Floor,4237.14,9540.35,Bob,High Risk
734,3573219326315592,7/10/2021,1855.29,Abatz,refund,dining,PO Box 67529,6167.87,8023.16,Charlie,Low Risk
735,5602257263288722335,9/16/2021,6691.7,Browsezoom,purchase,entertainment,PO Box 32281,3948.54,10640.24,David,High Risk
736,6761302674010406,12/15/2021,3368.82,Fatz,purchase,dining,Room 1648,4036.51,7405.33,Eve,Medium Risk
737,633337178279876805,9/17/2021,1862.79,Livepath,refund,entertainment,Room 1179,7428.5,9291.29,Frank,Medium Risk
738,4905036014672127,12/8/2021,5022.3,Jazzy,withdrawal,dining,PO Box 27295,7446.01,12468.31,Grace,High Risk
739,6759826420610581941,3/5/2021,1767.77,Leexo,withdrawal,bills,Apt 453,6187.63,7955.4,Hannah,Medium Risk
740,201786513117557,9/17/2021,769.81,Linkbridge,refund,groceries,Suite 27,5064.3,5834.11,Ivy,Medium Risk
741,3541532552618029,6/25/2021,467.87,Edgewire,refund,bills,PO Box 84418,5977.69,6445.56,John,Low Risk
742,5602216974462502,1/30/2021,2055.77,Trilith,refund,dining,Apt 1447,6769.79,8825.56,Alice,Medium Risk
743,4041594047367,10/24/2021,9164.44,Myworks,purchase,groceries,Room 192,2380.39,11544.83,Bob,High Risk
744,3555276251120100,9/20/2021,3292.09,Eadel,withdrawal,entertainment,9th Floor,8320.18,11612.27,Charlie,Low Risk
745,30563859849888,7/16/2021,7149.1,JumpXS,purchase,bills,Room 380,3826.29,10975.39,David,High Risk
746,3530846060663977,9/4/2021,8522.09,Ozu,refund,groceries,PO Box 42888,9478.9,18000.99,Eve,Medium Risk
747,56022535725776638,5/22/2021,9933.83,Kwilith,purchase,entertainment,Room 767,2245.94,12179.77,Frank,Medium Risk
748,3568164639690785,12/12/2021,4784.6,Voolia,withdrawal,groceries,Apt 323,2439.3,7223.9,Grace,High Risk
749,3557234885441838,10/5/2021,5943.36,Dabjam,purchase,entertainment,3rd Floor,6543.54,12486.9,Hannah,Medium Risk
750,3583373718962160,6/23/2021,5962.33,Linklinks,refund,dining,Apt 1310,8431.61,14393.94,Ivy,Medium Risk
751,5100149817026167,10/30/2021,8070.74,Skynoodle,purchase,dining,Room 284,1384.22,9454.96,John,Low Risk
752,5350791497549476,9/28/2021,4606.73,Gevee,refund,bills,PO Box 97807,5136.31,9743.04,Alice,Medium Risk
753,3570261583997921,9/3/2021,8132.59,Twinte,refund,entertainment,PO Box 69170,8502.68,16635.27,Bob,High Risk
754,56022262135111237,6/20/2021,7400.89,Realmix,refund,dining,Room 788,1731.03,9131.92,Charlie,Low Risk
755,201897051046999,6/1/2021,6342.28,Quimm,withdrawal,groceries,PO Box 37129,3273.85,9616.13,David,High Risk
756,3580608035480864,2/14/2021,2478.58,Gigashots,purchase,bills,7th Floor,8522.16,11000.74,Eve,Medium Risk
757,201538472439146,1/22/2021,1345.1,Tazzy,withdrawal,entertainment,Apt 181,7550.34,8895.44,Frank,Medium Risk
758,201579145910550,9/6/2021,5456.79,Linkbridge,withdrawal,bills,Apt 1946,6903.74,12360.53,Grace,High Risk
759,6334465493178288,2/15/2021,1157.41,Trunyx,refund,entertainment,PO Box 53809,4558.97,5716.38,Hannah,Medium Risk
760,3540789082202408,12/28/2021,4327.72,Gigabox,purchase,groceries,PO Box 56866,1128.53,5456.25,Ivy,Medium Risk
761,3538048632370403,12/17/2021,1924.88,Midel,withdrawal,entertainment,8th Floor,6930.36,8855.24,John,Low Risk
762,3559362772650688,4/28/2021,8620.27,Babbleset,refund,groceries,Suite 2,6711.42,15331.69,Alice,Medium Risk
763,5602245315824815,11/30/2021,4082.0,Vinder,purchase,bills,Room 551,3071.06,7153.06,Bob,High Risk
764,3574500412819814,10/5/2021,2775.21,Oyoba,refund,groceries,PO Box 27743,192.35,2967.56,Charlie,Low Risk
765,3553410121390815,7/10/2021,6128.01,Tagpad,withdrawal,bills,10th Floor,459.63,6587.64,David,High Risk
766,337941288842718,8/15/2021,5230.26,Bubbletube,withdrawal,bills,PO Box 42969,429.4,5659.66,Eve,Medium Risk
767,4903022417897824554,1/6/2021,3535.33,Tagcat,purchase,groceries,Apt 876,4468.03,8003.36,Frank,Medium Risk
768,5108754280813975,7/5/2021,3356.22,Skibox,refund,entertainment,Room 621,6575.31,9931.53,Grace,High Risk
769,5002357153111936,4/11/2021,914.81,Brightdog,purchase,entertainment,Apt 161,9279.58,10194.39,Hannah,Medium Risk
770,67713443774401672,7/11/2021,1624.08,Eabox,purchase,bills,Suite 78,3455.37,5079.45,Ivy,Medium Risk
771,3576991512929082,3/18/2021,53.1,Viva,withdrawal,dining,Room 1929,2481.49,2534.59,John,Low Risk
772,3548820941121133,1/4/2021,7616.31,Realblab,withdrawal,entertainment,6th Floor,7632.89,15249.2,Alice,Medium Risk
773,3560795586166044,10/7/2021,7415.7,Babbleopia,withdrawal,bills,Room 1995,5193.35,12609.05,Bob,High Risk
774,3567393210227151,4/19/2021,2273.09,Gabtune,refund,entertainment,5th Floor,1888.39,4161.48,Charlie,Low Risk
775,3553800675914871,8/22/2021,6446.96,Gabcube,refund,dining,Room 1981,7567.33,14014.29,David,High Risk
776,3534667766430347,12/20/2021,3586.46,Latz,refund,groceries,Apt 1774,763.5,4349.96,Eve,Medium Risk
777,5602221913697671,1/1/2021,6129.21,Skaboo,withdrawal,bills,PO Box 44962,7388.32,13517.53,Frank,Medium Risk
778,3541056729222614,9/10/2021,2498.49,Aimbu,purchase,groceries,PO Box 85144,4690.62,7189.11,Grace,High Risk
779,3542124023969113,2/10/2021,2880.11,Voomm,purchase,dining,PO Box 45431,2576.44,5456.55,Hannah,Medium Risk
780,3549740626289535,3/8/2021,6001.84,Jayo,withdrawal,bills,Apt 1516,3670.0,9671.84,Ivy,Medium Risk
781,3560292242578119,2/21/2021,3844.6,Zoonder,withdrawal,groceries,18th Floor,737.24,4581.84,John,Low Risk
782,5447485037105957,12/12/2021,1154.89,Oyoyo,purchase,dining,Suite 18,483.63,1638.52,Alice,Medium Risk
783,3564945029789904,7/30/2021,4195.53,Blognation,withdrawal,entertainment,17th Floor,5236.8,9432.33,Bob,High Risk
784,30294885958937,8/27/2021,5350.21,Latz,refund,groceries,Room 1877,7941.64,13291.85,Charlie,Low Risk
785,3567352601798790,1/14/2021,1872.21,Izio,refund,bills,PO Box 35094,4540.87,6413.08,David,High Risk
786,560222617950071023,10/7/2021,4888.6,Tagpad,withdrawal,groceries,Apt 934,8457.27,13345.87,Eve,Medium Risk
787,36148807037366,1/5/2021,7541.31,Wikivu,refund,bills,PO Box 4327,4712.06,12253.37,Frank,Medium Risk
788,3579645879095385,8/11/2021,5692.05,Skaboo,purchase,entertainment,Room 271,8401.39,14093.44,Grace,High Risk
789,3585389754254203,7/1/2021,6059.11,Quatz,refund,entertainment,Suite 96,9692.81,15751.92,Hannah,Medium Risk
790,374288551650541,6/21/2021,5678.19,Twiyo,purchase,dining,Suite 8,3238.03,8916.22,Ivy,Medium Risk
791,5018972895619171378,4/25/2021,5373.24,Yombu,refund,dining,Suite 83,7819.55,13192.79,John,Low Risk
792,5100143834485415,3/21/2021,9020.68,Minyx,purchase,entertainment,Suite 97,9666.49,18687.17,Alice,Medium Risk
793,63040831217156163,3/28/2021,9841.15,Izio,purchase,dining,Room 1350,5852.06,15693.21,Bob,High Risk
794,6759144874944263,10/25/2021,4535.67,Zoonder,withdrawal,bills,PO Box 15702,6253.8,10789.47,Charlie,Low Risk
795,3565740036493734,3/19/2021,844.96,Yodel,refund,groceries,Suite 10,5330.02,6174.98,David,High Risk
796,3570695279622972,5/31/2021,7082.49,Flashspan,refund,groceries,Suite 6,1351.43,8433.92,Eve,Medium Risk
797,201642915156547,5/6/2021,8414.43,Latz,purchase,entertainment,Room 1479,6338.24,14752.67,Frank,Medium Risk
798,5007667330642255,7/18/2021,1891.02,Yodel,purchase,entertainment,Suite 11,9663.55,11554.57,Grace,High Risk
799,3581757091431813,12/10/2021,5391.37,Photolist,refund,groceries,Room 116,4921.38,10312.75,Hannah,Medium Risk
800,3542548456532628,2/7/2021,7748.21,Yata,refund,bills,Suite 59,8786.19,16534.4,Ivy,Medium Risk
801,3575618779460086,12/30/2021,9190.3,Buzzdog,purchase,entertainment,PO Box 10892,1530.24,10720.54,John,Low Risk
802,201420392348006,10/8/2021,3855.86,Oyoyo,purchase,dining,Suite 16,5212.63,9068.49,Alice,Medium Risk
803,5020452017647825,2/13/2021,3944.16,Topiczoom,refund,entertainment,Suite 95,8724.18,12668.34,Bob,High Risk
804,502026376208599034,9/2/2021,3130.3,Fiveclub,purchase,dining,Room 247,4718.08,7848.38,Charlie,Low Risk
805,3530808764850094,7/26/2021,7580.18,Skiba,refund,bills,8th Floor,4017.4,11597.58,David,High Risk
806,3542105729615043,8/19/2021,1429.11,Tagpad,withdrawal,groceries,Suite 79,9834.9,11264.01,Eve,Medium Risk
807,201457142926178,4/7/2021,1609.81,Aimbu,purchase,bills,Room 1039,7679.68,9289.49,Frank,Medium Risk
808,5398930075432374,5/25/2021,1966.85,Voonyx,refund,bills,Room 1507,5937.48,7904.33,Grace,High Risk
809,3581709821207732,7/22/2021,7075.35,Skivee,refund,groceries,14th Floor,8932.96,16008.31,Hannah,Medium Risk
810,5602259961907758,12/2/2021,1191.09,Kwilith,refund,groceries,Suite 94,4181.32,5372.41,Ivy,Medium Risk
811,4911750789150240,6/23/2021,8828.89,Thoughtblab,refund,groceries,Apt 245,4716.22,13545.11,John,Low Risk
812,3582164617092477,12/15/2021,4414.15,Vinte,refund,groceries,PO Box 45685,5395.25,9809.4,Alice,Medium Risk
813,201544058671789,5/17/2021,6441.84,Katz,withdrawal,dining,Suite 85,8382.6,14824.44,Bob,High Risk
814,3533400711410334,6/8/2021,5720.12,Babblestorm,refund,dining,Suite 3,5785.35,11505.47,Charlie,Low Risk
815,4508323524249849,6/6/2021,5699.42,Yambee,refund,bills,PO Box 78038,1418.43,7117.85,David,High Risk
816,4917983847204519,4/22/2021,5011.82,Oyope,refund,dining,7th Floor,975.87,5987.69,Eve,Medium Risk
817,3566655905366606,9/15/2021,9427.94,Jetwire,purchase,bills,Room 525,1642.07,11070.01,Frank,Medium Risk
818,4917329718469833,1/16/2021,1501.74,Eayo,purchase,bills,12th Floor,5048.76,6550.5,Grace,High Risk
819,3579933866993725,3/7/2021,4403.5,Tambee,purchase,dining,2nd Floor,4728.77,9132.27,Hannah,Medium Risk
820,5602241799598199,7/21/2021,9185.58,Jaloo,withdrawal,groceries,20th Floor,3133.4,12318.98,Ivy,Medium Risk
821,3572144937555835,8/11/2021,9184.73,Trupe,refund,dining,PO Box 78286,4362.96,13547.69,John,Low Risk
822,3544834102482634,6/10/2021,7490.47,Trupe,withdrawal,bills,Apt 1184,6092.99,13583.46,Alice,Medium Risk
823,3543388970479280,9/26/2021,7472.3,Kwilith,refund,bills,15th Floor,6649.04,14121.34,Bob,High Risk
824,3581270641090337,9/12/2021,4840.09,Vimbo,purchase,groceries,17th Floor,537.61,5377.7,Charlie,Low Risk
825,5602230885175590,9/3/2021,7264.73,Feednation,withdrawal,bills,Room 253,4479.7,11744.43,David,High Risk
826,3565314000165486,1/3/2021,5057.39,Cogidoo,withdrawal,groceries,PO Box 76981,69.76,5127.15,Eve,Medium Risk
827,670982392406041304,1/19/2021,1035.46,Izio,refund,bills,Suite 65,8618.62,9654.08,Frank,Medium Risk
828,6334641451032802982,6/5/2021,8574.8,Skinte,purchase,entertainment,Suite 37,1218.26,9793.06,Grace,High Risk
829,5108751752350841,5/2/2021,2228.72,Gabcube,refund,dining,Room 363,7987.42,10216.14,Hannah,Medium Risk
830,4911569881221765506,10/7/2021,5568.43,Yadel,withdrawal,entertainment,Suite 55,305.17,5873.6,Ivy,Medium Risk
831,374288111542527,8/4/2021,1098.47,Browsedrive,refund,dining,Room 655,4202.17,5300.64,John,Low Risk
832,3589514872972180,8/11/2021,4996.96,Kazio,refund,entertainment,Suite 97,6091.26,11088.22,Alice,Medium Risk
833,4175009938734169,1/29/2021,6175.71,Devshare,refund,groceries,PO Box 54741,7150.99,13326.7,Bob,High Risk
834,3546166643434586,11/24/2021,3298.67,Centizu,purchase,groceries,Room 737,6192.55,9491.22,Charlie,Low Risk
835,56022460376769222,9/2/2021,5211.31,Skajo,purchase,dining,16th Floor,6535.74,11747.05,David,High Risk
836,6761383527590545901,9/16/2021,9943.23,Ooba,refund,entertainment,PO Box 77609,7170.3,17113.53,Eve,Medium Risk
837,3565114630665024,11/21/2021,4440.53,Jabberstorm,refund,bills,10th Floor,5358.15,9798.68,Frank,Medium Risk
838,3544417375034959,12/4/2021,8823.39,Oyonder,withdrawal,groceries,Apt 1894,3425.15,12248.54,Grace,High Risk
839,3542689932272080,12/5/2021,1839.69,Gabvine,refund,entertainment,Room 77,8686.42,10526.11,Hannah,Medium Risk
840,3550805906000435,8/8/2021,8256.75,Oba,refund,entertainment,1st Floor,3563.99,11820.74,Ivy,Medium Risk
841,4026986965359062,12/15/2021,4352.58,Zazio,refund,entertainment,15th Floor,6837.65,11190.23,John,Low Risk
842,3532507475460106,3/2/2021,3012.33,Flipopia,refund,dining,Apt 1626,5922.71,8935.04,Alice,Medium Risk
843,490587612499999171,10/23/2021,5971.56,Mymm,purchase,groceries,PO Box 52953,2196.86,8168.42,Bob,High Risk
844,4508067939557607,10/23/2021,115.26,Kimia,purchase,bills,PO Box 42695,509.85,625.11,Charlie,Low Risk
845,6334339620634168,1/22/2021,648.7,JumpXS,refund,groceries,17th Floor,3706.98,4355.68,David,High Risk
846,5602230432509675216,7/19/2021,8577.98,Mydeo,withdrawal,entertainment,PO Box 72505,7173.54,15751.52,Eve,Medium Risk
847,5610111936077581,2/1/2021,3007.63,Centimia,purchase,groceries,Suite 29,6201.46,9209.09,Frank,Medium Risk
848,3576431356987037,10/5/2021,3557.39,Tagtune,purchase,groceries,Apt 517,9454.93,13012.32,Grace,High Risk
849,4844871870546989,2/27/2021,3982.1,Wikizz,refund,dining,6th Floor,5464.28,9446.38,Hannah,Medium Risk
850,5602228762658837,5/30/2021,3658.09,Kimia,refund,entertainment,Suite 15,698.64,4356.73,Ivy,Medium Risk
851,30324158453140,11/1/2021,4703.04,Wikizz,withdrawal,groceries,Suite 72,9301.55,14004.59,John,Low Risk
852,5108754334543222,3/27/2021,2439.31,Jaxbean,refund,dining,Suite 39,4820.26,7259.57,Alice,Medium Risk
853,5100170897907332,11/26/2021,5711.54,Pixonyx,purchase,bills,Room 662,3577.42,9288.96,Bob,High Risk
854,3542118485621451,2/14/2021,5009.58,Rhycero,purchase,dining,Suite 87,3947.42,8957.0,Charlie,Low Risk
855,6759976840496547740,1/12/2021,8647.18,Yodoo,withdrawal,dining,Apt 507,5080.51,13727.69,David,High Risk
856,4903883727937913,10/4/2021,6323.46,Jabbercube,refund,entertainment,Room 1380,5751.07,12074.53,Eve,Medium Risk
857,3569095179816985,3/16/2021,4076.54,Quaxo,purchase,groceries,Apt 1922,2529.56,6606.1,Frank,Medium Risk
858,201563766688737,5/31/2021,638.07,Roombo,purchase,dining,Suite 43,1365.59,2003.66,Grace,High Risk
859,3563784189998679,5/23/2021,7687.59,Eadel,withdrawal,dining,2nd Floor,216.37,7903.96,Hannah,Medium Risk
860,560223508839276587,3/10/2021,6586.85,Flashset,purchase,entertainment,Apt 792,181.6,6768.45,Ivy,Medium Risk
861,3557040364861622,7/21/2021,3764.01,Lajo,refund,entertainment,8th Floor,1774.04,5538.05,John,Low Risk
862,3530431269194643,7/6/2021,153.33,Skyba,refund,groceries,Suite 30,4665.2,4818.53,Alice,Medium Risk
863,5610027311251973,12/13/2021,3976.0,Tagtune,refund,dining,PO Box 30175,1089.44,5065.44,Bob,High Risk
864,3576799265190517,10/3/2021,8993.62,Demivee,purchase,dining,Suite 83,5297.46,14291.08,Charlie,Low Risk
865,3553922789269354,11/18/2021,1572.7,Tagtune,refund,bills,Room 1989,7481.79,9054.49,David,High Risk
866,345045212143977,4/26/2021,373.54,Topicblab,purchase,entertainment,5th Floor,5807.88,6181.42,Eve,Medium Risk
867,5038343722817319833,7/4/2021,6536.35,Quimm,purchase,entertainment,Apt 1747,8202.73,14739.08,Frank,Medium Risk
868,3528441860859217,3/31/2021,6960.55,Kwideo,purchase,groceries,Apt 26,3326.44,10286.99,Grace,High Risk
869,3584448287409071,4/10/2021,2940.7,Midel,withdrawal,bills,PO Box 88348,5637.42,8578.12,Hannah,Medium Risk
870,3556658485183765,11/8/2021,3921.23,Voomm,refund,bills,Apt 1393,8277.79,12199.02,Ivy,Medium Risk
871,4405226336815521,10/23/2021,7240.1,Ooba,purchase,dining,Apt 55,9441.81,16681.91,John,Low Risk
872,4913404644983027,1/3/2021,7185.78,Tagcat,withdrawal,entertainment,Suite 50,538.99,7724.77,Alice,Medium Risk
873,3551838156126534,7/7/2021,8347.29,Eadel,withdrawal,dining,Apt 1112,5721.46,14068.75,Bob,High Risk
874,560224175842338314,9/3/2021,7714.48,Livepath,purchase,entertainment,PO Box 57643,5505.31,13219.79,Charlie,Low Risk
875,6709876033958343,11/8/2021,8649.95,Agimba,refund,groceries,Apt 13,8324.09,16974.04,David,High Risk
876,3570123487865085,6/17/2021,8616.05,Blogspan,withdrawal,bills,Apt 1880,2569.95,11186.0,Eve,Medium Risk
877,5100131120818704,10/10/2021,8016.54,Devshare,purchase,bills,Apt 487,7158.12,15174.66,Frank,Medium Risk
878,30572372417149,5/13/2021,7325.73,Riffpath,withdrawal,entertainment,16th Floor,4726.05,12051.78,Grace,High Risk
879,3544437117658154,7/16/2021,571.1,Dabshots,purchase,groceries,Suite 42,7351.23,7922.33,Hannah,Medium Risk
880,3580374241605501,10/18/2021,9460.3,Photobug,purchase,groceries,18th Floor,6010.55,15470.85,Ivy,Medium Risk
881,3566611720538051,3/27/2021,9510.79,Eire,withdrawal,dining,PO Box 58765,7649.97,17160.76,John,Low Risk
882,560223665328232149,11/17/2021,7258.13,Talane,withdrawal,groceries,Apt 1956,734.58,7992.71,Alice,Medium Risk
883,5602216136129619979,2/16/2021,3714.51,Oyonder,purchase,bills,Apt 1802,2243.73,5958.24,Bob,High Risk
884,30506573653318,2/28/2021,1968.19,Dynazzy,withdrawal,dining,Room 1073,5210.57,7178.76,Charlie,Low Risk
885,5477212750549325,10/10/2021,1754.79,Innotype,withdrawal,entertainment,Suite 10,7648.41,9403.2,David,High Risk
886,3563946897514185,4/8/2021,6686.11,Twinder,purchase,dining,PO Box 8133,4524.63,11210.74,Eve,Medium Risk
887,3579579233634300,10/12/2021,8373.62,Divanoodle,purchase,dining,3rd Floor,3161.23,11534.85,Frank,Medium Risk
888,3560546868260801,3/23/2021,1248.36,Dynabox,purchase,entertainment,5th Floor,7434.39,8682.75,Grace,High Risk
889,5602214807387319,6/19/2021,5155.57,Quinu,purchase,entertainment,17th Floor,8286.11,13441.68,Hannah,Medium Risk
890,30117268590524,5/6/2021,5164.15,Brightbean,withdrawal,dining,Room 1931,8448.6,13612.75,Ivy,Medium Risk
891,3569333311579157,9/5/2021,767.08,Youspan,withdrawal,bills,4th Floor,7976.76,8743.84,John,Low Risk
892,3583663223048061,3/12/2021,7578.21,Mynte,withdrawal,bills,Room 135,5066.79,12645.0,Alice,Medium Risk
893,3541769394961866,4/8/2021,6090.23,Nlounge,purchase,entertainment,Room 1610,6268.64,12358.87,Bob,High Risk
894,3534809649569863,12/5/2021,7135.88,Skyndu,purchase,entertainment,Room 1058,7659.98,14795.86,Charlie,Low Risk
895,5208892438983537,11/30/2021,1418.76,Dynabox,withdrawal,groceries,Suite 11,1773.5,3192.26,David,High Risk
896,67597949708546300,1/19/2021,9898.94,Topiczoom,purchase,entertainment,Apt 1466,1187.47,11086.41,Eve,Medium Risk
897,5641824551704718,4/20/2021,3015.27,Zoomcast,refund,groceries,Room 892,8890.53,11905.8,Frank,Medium Risk
898,675997972599313206,1/15/2021,9780.58,Divanoodle,refund,bills,PO Box 96209,5485.88,15266.46,Grace,High Risk
899,3532618527009070,1/21/2021,4469.28,Rhynoodle,refund,dining,PO Box 67766,9981.47,14450.75,Hannah,Medium Risk
900,50183712652130026,9/14/2021,9795.48,Livetube,withdrawal,groceries,Suite 36,7890.83,17686.31,Ivy,Medium Risk
901,3563743694118017,9/8/2021,8891.72,Devshare,refund,groceries,Apt 1228,1763.5,10655.22,John,Low Risk
902,6761462773867732582,9/7/2021,7305.46,Edgetag,purchase,dining,Room 723,8256.55,15562.01,Alice,Medium Risk
903,5048374058769813,4/2/2021,2008.22,Tagchat,refund,groceries,Room 1825,6268.14,8276.36,Bob,High Risk
904,5263776884743317,4/27/2021,9169.55,Devpulse,purchase,groceries,Suite 2,8807.5,17977.05,Charlie,Low Risk
905,5007668204008490,4/2/2021,622.06,Jaxspan,withdrawal,groceries,Apt 253,3615.74,4237.8,David,High Risk
906,3531935014246275,7/25/2021,3047.44,Voomm,purchase,entertainment,2nd Floor,1583.31,4630.75,Eve,Medium Risk
907,676215826346538404,10/30/2021,8558.37,Realbridge,purchase,entertainment,Apt 509,9344.3,17902.67,Frank,Medium Risk
908,5893880222325665675,8/15/2021,1403.65,Dabshots,withdrawal,groceries,Apt 102,2781.97,4185.62,Grace,High Risk
909,3557726911904135,3/20/2021,3928.15,Npath,purchase,groceries,Apt 1719,7700.44,11628.59,Hannah,Medium Risk
910,5377974558829313,3/30/2021,7480.44,Eidel,refund,groceries,Apt 611,7130.15,14610.59,Ivy,Medium Risk
911,3572379446414658,5/18/2021,9356.31,Zoonder,purchase,entertainment,Apt 1892,1567.57,10923.88,John,Low Risk
